Genome Name,Accession,BRC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2332,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Alanine, aspartate and glutamate metabolism","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2343,,,,"Acetyl-CoA synthetase (EC 6.2.1.1)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Acetate--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2344,,,,"Phosphoenolpyruvate carboxykinase [GTP] (EC 4.1.1.32)",PATRIC,"Pyruvate metabolism","Phosphoenolpyruvate carboxykinase (GTP)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2348,,,,"Nitrilotriacetate monooxygenase component B (EC 1.14.13.-)",PATRIC,"Toluene and xylene degradation","With NADH or NADPH as one donor, and incorporation of one atom of oxygen"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2360,,,,"Alcohol dehydrogenase (EC 1.1.1.1)",PATRIC,"Glycine, serine and threonine metabolism","Alcohol dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2363,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Glycine, serine and threonine metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2393,,,,"3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)",PATRIC,"Caprolactam degradation","3-hydroxyacyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2440,,,,"3-ketoacyl-CoA thiolase (EC 2.3.1.16)",PATRIC,"Geraniol degradation","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2479,,,,"Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)",PATRIC,"Ether lipid metabolism","Transferring groups other than amino-acyl groups"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2482,,,,"Aldehyde dehydrogenase (EC 1.2.1.3)",PATRIC,"Valine, leucine and isoleucine degradation","Aldehyde dehydrogenase (NAD(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2498,,,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2499,,,,"Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)",PATRIC,"Glycine, serine and threonine metabolism","Dihydrolipoyl dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2505,,,,"NAD synthetase (EC 6.3.1.5) / Glutamine amidotransferase chain of NAD synthetase",PATRIC,"Nicotinate and nicotinamide metabolism","NAD(+) synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2529,,,,"Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13)",PATRIC,"Cyanoamino acid metabolism","Gamma-glutamyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2554,,,,"Pyruvate dehydrogenase E1 component (EC 1.2.4.1)",PATRIC,"Pyruvate metabolism","Pyruvate dehydrogenase (acetyl-transferring)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2635,,,,"Amidophosphoribosyltransferase (EC 2.4.2.14)",PATRIC,"Purine metabolism","Amidophosphoribosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2637,,,,"UTP pyrophosphatase (EC 3.6.1.9)",PATRIC,"Starch and sucrose metabolism","Nucleotide diphosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2647,,,,"Uridylate kinase (EC 2.7.4.22)",PATRIC,"Pyrimidine metabolism","UMP kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2651,,,,"Phosphatidate cytidylyltransferase (EC 2.7.7.41)",PATRIC,"Glycerophospholipid metabolism","Phosphatidate cytidylyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2652,,,,"1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)",PATRIC,"Terpenoid backbone biosynthesis","1-deoxy-D-xylulose-5-phosphate reductoisomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2659,,,,"Lipid-A-disaccharide synthase (EC 2.4.1.182)",PATRIC,"Lipopolysaccharide biosynthesis","Lipid-A-disaccharide synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2678,,,,"3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-hydroxyisobutyryl-CoA hydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2684,,,,"Thymidylate kinase (EC 2.7.4.9)",PATRIC,"Pyrimidine metabolism","dTMP kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2695,,,,"NAD-specific glutamate dehydrogenase (EC 1.4.1.2); NADP-specific glutamate dehydrogenase (EC 1.4.1.4)",PATRIC,"Alanine, aspartate and glutamate metabolism","Glutamate dehydrogenase (NADP(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2704,,,,"Glutathione peroxidase (EC 1.11.1.9) @ Thioredoxin peroxidase (EC 1.11.1.15)",PATRIC,"Arachidonic acid metabolism","Glutathione peroxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2725,,,,"Phosphate acetyltransferase (EC 2.3.1.8)",PATRIC,"Taurine and hypotaurine metabolism","Phosphate acetyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2736,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2784,,,,"Respiratory nitrate reductase gamma chain (EC 1.7.99.4)",PATRIC,"Nitrogen metabolism","Nitrate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2817,,,,"Muconate cycloisomerase (EC 5.5.1.1)",PATRIC,"2,4-Dichlorobenzoate degradation","Muconate cycloisomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2835,,,,"Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2836,,,,"Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Phenylalanine, tyrosine and tryptophan biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2840,,,,"Cysteine dioxygenase (EC 1.13.11.20)",PATRIC,"Taurine and hypotaurine metabolism","Cysteine dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2841,,,,"Cystathionine beta-lyase (EC 4.4.1.8)",PATRIC,"Cysteine and methionine metabolism","Cystathionine beta-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2894,,,,"Isocitrate dehydrogenase [NADP] (EC 1.1.1.42); Monomeric isocitrate dehydrogenase [NADP] (EC 1.1.1.42)",PATRIC,"Citrate cycle (TCA cycle)","Isocitrate dehydrogenase (NADP(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2898,,,,"Threonine dehydratase biosynthetic (EC 4.3.1.19)",PATRIC,"Glycine, serine and threonine metabolism","Threonine ammonia-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2925,,,,"Nitrilotriacetate monooxygenase component A (EC 1.14.13.-)",PATRIC,"Flavonoid biosynthesis","With NADH or NADPH as one donor, and incorporation of one atom of oxygen"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2933,,,,"Cystathionine beta-lyase (EC 4.4.1.8)",PATRIC,"Selenoamino acid metabolism","Cystathionine beta-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2951,,,,"Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)",PATRIC,"Starch and sucrose metabolism","Starch synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2953,,,,"Cardiolipin synthase (EC 2.7.8.-) bacterial type ClsB, has minor trans-phosphatidylation activity converting PE to PG",PATRIC,"Phosphonate and phosphinate metabolism","Transferases for other substituted phosphate groups"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2961,,,,"Transaldolase (EC 2.2.1.2) / Glucose-6-phosphate isomerase (EC 5.3.1.9)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Glucose-6-phosphate isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2973,,,,"Xylulose-5-phosphate phosphoketolase (EC 4.1.2.9) @ Fructose-6-phosphate phosphoketolase (EC 4.1.2.22)",PATRIC,"Carbon fixation in photosynthetic organisms","Phosphoketolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3002,,,,"Glutathione S-transferase (EC 2.5.1.18)",PATRIC,"Glutathione metabolism","Glutathione transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3063,,,,"Enoyl-CoA hydratase (EC 4.2.1.17)",PATRIC,"1,4-Dichlorobenzene degradation","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3134,,,,"Alcohol dehydrogenase (EC 1.1.1.1)",PATRIC,"Drug metabolism - cytochrome P450","Alcohol dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3202,,,,"Glutamine synthetase type I (EC 6.3.1.2)",PATRIC,"Arginine and proline metabolism","Glutamate--ammonia ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3226,,,,"DNA-directed RNA polymerase omega subunit (EC 2.7.7.6)",PATRIC,"Pyrimidine metabolism","DNA-directed RNA polymerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3255,,,,"Phosphoserine phosphatase (EC 3.1.3.3)",PATRIC,"Methane metabolism","Phosphoserine phosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3266,,,,"Dihydrolipoamide dehydrogenase (EC 1.8.1.4)",PATRIC,"Citrate cycle (TCA cycle)","Dihydrolipoyl dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3276,,,,"5'-nucleotidase SurE (EC 3.1.3.5)",PATRIC,"Purine metabolism","5'-nucleotidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3316,,,,"Acyl-CoA dehydrogenase, short-chain specific (EC 1.3.8.1)",PATRIC,"Valine, leucine and isoleucine degradation","Short-chain acyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3355,,,,"7-carboxy-7-deazaguanine synthase (EC 4.3.99.3)",PATRIC,"Folate biosynthesis","7-carboxy-7-deazaguanine synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3394,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Tropane, piperidine and pyridine alkaloid biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3397,,,,"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",PATRIC,"Biotin metabolism","Beta-ketoacyl-[acyl-carrier-protein] synthase II"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3448,,,,"Glutathione S-transferase (EC 2.5.1.18)",PATRIC,"Metabolism of xenobiotics by cytochrome P450","Glutathione transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3516,,,,"Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)",PATRIC,"Fatty acid metabolism","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3517,,,,"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)",PATRIC,"Benzoate degradation via hydroxylation","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3518,,,,"Acyl-CoA dehydrogenase, long-chain specific (EC 1.3.8.8)",PATRIC,"Fatty acid metabolism","Long-chain-acyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3541,,,,"Methionine gamma-lyase (EC 4.4.1.11)",PATRIC,"Selenoamino acid metabolism","Methionine gamma-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3570,,,,"Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, flavoprotein",PATRIC,"Pentose phosphate pathway","Gluconate 2-dehydrogenase (acceptor)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3618,,,,"GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)",PATRIC,"Purine metabolism","GMP synthase (glutamine-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3619,,,,"Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain",PATRIC,"Purine metabolism","IMP dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3682,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Glycine, serine and threonine metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3725,,,,"Enoyl-CoA hydratase (EC 4.2.1.17)",PATRIC,"Fatty acid elongation in mitochondria","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3733,,,,"Nitrilotriacetate monooxygenase component B (EC 1.14.13.-)",PATRIC,"Benzoate degradation via hydroxylation","With NADH or NADPH as one donor, and incorporation of one atom of oxygen"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3790,,,,"3-hydroxypropionate dehydrogenase DddA, flavin-containing (EC 1.1.1.59)",PATRIC,"beta-Alanine metabolism","3-hydroxypropionate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3799,,,,"Tryptophan synthase beta chain (EC 4.2.1.20)",PATRIC,"Glycine, serine and threonine metabolism","Tryptophan synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3844,,,,"Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)",PATRIC,"Aminoacyl-tRNA biosynthesis","Lysine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3846,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Tropane, piperidine and pyridine alkaloid biosynthesis","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3850,,,,"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)",PATRIC,"alpha-Linolenic acid metabolism","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3851,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3857,,,,"Enoyl-CoA hydratase (EC 4.2.1.17)",PATRIC,"1,4-Dichlorobenzene degradation","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3871,,,,"Aromatic-amino-acid aminotransferase (EC 2.6.1.57)",PATRIC,"Phenylalanine metabolism","Aromatic-amino-acid transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3911,,,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)",PATRIC,"Lysine biosynthesis","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3930,,,,"FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)",PATRIC,"Riboflavin metabolism","FAD synthetase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3978,,,,"Acetyl-CoA acetyltransferase (EC 2.3.1.9) @ 3-oxoadipyl-CoA thiolase (EC 2.3.1.174)",PATRIC,"Synthesis and degradation of ketone bodies","Acetyl-CoA C-acetyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4005,,,,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)",PATRIC,"Glycine, serine and threonine metabolism","Phosphoglycerate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4012,,,,"5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)",PATRIC,"Tyrosine metabolism","5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4014,,,,"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)",PATRIC,"alpha-Linolenic acid metabolism","Transposing C==C bonds"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4068,,,,"Formamidase (EC 3.5.1.49)",PATRIC,"Nitrogen metabolism","Formamidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4111,,,,"Methionine gamma-lyase (EC 4.4.1.11)",PATRIC,"Cysteine and methionine metabolism","Methionine gamma-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4120,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Alanine, aspartate and glutamate metabolism","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4142,,,,"3-ketoacyl-CoA thiolase (EC 2.3.1.16)",PATRIC,"Valine, leucine and isoleucine degradation","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4149,,,,"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)",PATRIC,"Fatty acid metabolism","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4244,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Carbon fixation in photosynthetic organisms","Aspartate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4279,,,,"Transketolase, C-terminal section (EC 2.2.1.1)",PATRIC,"Biosynthesis of ansamycins","Transketolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4296,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4337,,,,"Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)",PATRIC,"Tyrosine metabolism","Succinate-semialdehyde dehydrogenase (NAD(P)(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4341,,,,"UDP-glucose 4-epimerase (EC 5.1.3.2)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-glucose 4-epimerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4342,,,,"Glucose-6-phosphate isomerase (EC 5.3.1.9)",PATRIC,"Starch and sucrose metabolism","Glucose-6-phosphate isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4343,,,,"Phosphoglucomutase (EC 5.4.2.2) @ Phosphomannomutase (EC 5.4.2.8)",PATRIC,"Fructose and mannose metabolism","Phosphomannomutase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4344,,,,"Tyrosine-protein kinase (EC 2.7.10.2)",PATRIC,"T cell receptor signaling pathway","Non-specific protein-tyrosine kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4349,,,,"Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) / Mannose-6-phosphate isomerase (EC 5.3.1.8)",PATRIC,"Fructose and mannose metabolism","Mannose-6-phosphate isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4351,,,,"GDP-mannose 4,6-dehydratase (EC 4.2.1.47)",PATRIC,"Fructose and mannose metabolism","GDP-mannose 4,6-dehydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4367,,,,"3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9)",PATRIC,"Benzoate degradation via hydroxylation","Acetyl-CoA C-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4368,,,,"Enoyl-CoA hydratase (EC 4.2.1.17) / Delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase (EC 5.3.3.8) / 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / 3-hydroxybutyryl-CoA epimerase (EC 5.1.2.3)",PATRIC,"Valine, leucine and isoleucine degradation","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4370,,,,"3-hydroxyacyl-CoA dehydrogenase [fadN-fadA-fadE operon] (EC 1.1.1.35) / Enoyl-CoA hydratase [fadN-fadA-fadE operon] (EC 4.2.1.17)",PATRIC,"Lysine degradation","3-hydroxyacyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4386,,,,"Enoyl-CoA hydratase (EC 4.2.1.17)",PATRIC,"1,4-Dichlorobenzene degradation","Enoyl-CoA hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4419,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1)",PATRIC,"Oxidative phosphorylation","Cytochrome-c oxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4425,,,,"Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)",PATRIC,"Tetracycline biosynthesis","Acetyl-CoA carboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4430,,,,"UDP-2,3-diacylglucosamine diphosphatase (EC 3.6.1.54)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-2,3-diacylglucosamine diphosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4564,,,,"Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)",PATRIC,"Carbon fixation in photosynthetic organisms","Aspartate transaminase"
